t,x,y,r,bh,bt,fh,ft,dx,dy,dr,dbh,dbt,dfh,dft,ubh,ubt,ufh,uft
0.307,0.028728209,0.254098059,-0.561129062,0.016748746,1.346602266,-0.837861684,2.332207994,0.122192128,-0.637003046,-5.575931707,4.899551161,-0.22470979,1.042001214,7.936251367,-6.625305372,-8.650757324,-0.995200785,-3.107797603
0.308,0.028850207,0.25345486,-0.566737432,0.021649852,1.346405934,-0.836789464,2.340190258,0.124092694,-0.641439957,-5.560826357,4.833212887,-0.147193912,1.032475005,7.921220752,-6.688061292,-8.739035245,-1.051013854,-3.475773023
0.309,0.028972204,0.25281166,-0.572345801,0.026550959,1.346209603,-0.835717244,2.348172522,0.125993261,-0.645876867,-5.545721007,4.766874614,-0.069678035,1.022948796,7.906190136,-6.750817211,-8.827313167,-1.106826922,-3.843748444
0.31,0.029094202,0.252168461,-0.57795417,0.031452065,1.346013272,-0.834645024,2.356154786,0.127893827,-0.650313778,-5.530615657,4.70053634,0.007837842,1.013422587,7.891159521,-6.813573131,-8.915591088,-1.162639991,-4.211723864
0.311,0.0292162,0.251525262,-0.583562539,0.036353171,1.34581694,-0.833572804,2.36413705,0.129794394,-0.654750688,-5.515510307,4.634198066,0.08535372,1.003896378,7.876128906,-6.87632905,-9.003869009,-1.218453059,-4.579699284
0.312,0.029338198,0.250882062,-0.589170908,0.041254278,1.345620609,-0.832500584,2.372119314,0.13169496,-0.659187598,-5.500404957,4.567859793,0.162869597,0.994370169,7.86109829,-6.939084969,-9.092146931,-1.274266128,-4.947674704
0.313,0.029460195,0.250238863,-0.594779277,0.046155384,1.345424278,-0.831428364,2.380101577,0.133595526,-0.663624509,-5.485299608,4.501521519,0.240385475,0.984843961,7.846067675,-7.001840889,-9.180424852,-1.330079196,-5.315650125
0.314,0.029582193,0.249595664,-0.600387647,0.05105649,1.345227946,-0.830356144,2.388083841,0.135496093,-0.668061419,-5.470194258,4.435183246,0.317901352,0.975317752,7.83103706,-7.064596808,-9.268702774,-1.385892265,-5.683625545
0.315,0.029704191,0.248952464,-0.605996016,0.055957597,1.345031615,-0.829283924,2.396066105,0.137396659,-0.672498329,-5.455088908,4.368844972,0.395417229,0.965791543,7.816006445,-7.127352727,-9.356980695,-1.441705334,-6.051600965
0.316,0.029861295,0.248265645,-0.61115527,0.059693896,1.346023031,-0.8286154,2.403538263,0.140158794,-0.673939522,-5.411471148,4.282448638,0.473783147,0.9180972,7.765455613,-7.189440877,-9.456912257,-1.491727993,-6.381958003
0.317,0.030018398,0.247578825,-0.616314523,0.063430195,1.347014448,-0.827946877,2.411010422,0.142920929,-0.675380714,-5.367853389,4.196052305,0.552149065,0.870402858,7.714904781,-7.251529028,-9.556843819,-1.541750652,-6.712315041
0.318,0.030175502,0.246892005,-0.621473777,0.067166494,1.348005864,-0.827278353,2.41848258,0.145683063,-0.676821907,-5.324235629,4.109655971,0.630514983,0.822708515,7.664353949,-7.313617178,-9.656775381,-1.591773311,-7.042672079
0.319,0.030332605,0.246205186,-0.626633031,0.070902793,1.348997281,-0.82660983,2.425954738,0.148445198,-0.678263099,-5.28061787,4.023259637,0.708880901,0.775014172,7.613803117,-7.375705328,-9.756706943,-1.64179597,-7.373029116
0.32,0.030489709,0.245518366,-0.631792285,0.074639092,1.349988698,-0.825941306,2.433426896,0.151207333,-0.679704292,-5.23700011,3.936863304,0.787246819,0.72731983,7.563252285,-7.437793478,-9.856638506,-1.69181863,-7.703386154
0.321,0.030646812,0.244831547,-0.636951538,0.078375391,1.350980114,-0.825272783,2.440899055,0.153969468,-0.681145484,-5.193382351,3.85046697,0.865612737,0.679625487,7.512701453,-7.499881628,-9.956570068,-1.741841289,-8.033743192
0.322,0.030803916,0.244144727,-0.642110792,0.08211169,1.351971531,-0.824604259,2.448371213,0.156731602,-0.682586677,-5.149764591,3.764070636,0.943978655,0.631931144,7.462150621,-7.561969778,-10.05650163,-1.791863948,-8.36410023
0.323,0.030961019,0.243457908,-0.647270046,0.085847989,1.352962947,-0.823935736,2.455843371,0.159493737,-0.684027869,-5.106146832,3.677674302,1.022344573,0.584236802,7.411599789,-7.624057928,-10.15643319,-1.841886607,-8.694457267
0.324,0.031118123,0.242771088,-0.6524293,0.089584288,1.353954364,-0.823267212,2.46331553,0.162255872,-0.685469061,-5.062529072,3.591277969,1.100710491,0.536542459,7.361048957,-7.686146078,-10.25636475,-1.891909266,-9.024814305
0.325,0.031275227,0.242084268,-0.657588553,0.093320587,1.35494578,-0.822598689,2.470787688,0.165018007,-0.686910254,-5.018911313,3.504881635,1.179076409,0.488848117,7.310498125,-7.748234228,-10.35629632,-1.941931925,-9.355171343
0.326,0.03143233,0.241397449,-0.662747807,0.097056886,1.355937197,-0.821930165,2.478259846,0.167780142,-0.688351446,-4.975293553,3.418485301,1.257442327,0.441153774,7.259947293,-7.810322378,-10.45622788,-1.991954585,-9.685528381
0.327,0.031589434,0.240710629,-0.667907061,0.100793185,1.356928614,-0.821261642,2.485732004,0.170542276,-0.689792639,-4.931675794,3.332088968,1.335808245,0.393459431,7.209396461,-7.872410528,-10.55615944,-2.041977244,-10.01588542
0.328,0.031746537,0.24002381,-0.673066315,0.104529485,1.35792003,-0.820593118,2.493204163,0.173304411,-0.691233831,-4.888058034,3.245692634,1.414174163,0.345765089,7.158845629,-7.934498678,-10.656091,-2.091999903,-10.34624246
0.329,0.031903641,0.23933699,-0.678225568,0.108265784,1.358911447,-0.819924595,2.500676321,0.176066546,-0.692675024,-4.844440275,3.1592963,1.492540081,0.298070746,7.108294797,-7.996586828,-10.75602256,-2.142022562,-10.67659949
0.33,0.032060744,0.23865017,-0.683384822,0.112002083,1.359902863,-0.819256071,2.508148479,0.178828681,-0.694116216,-4.800822515,3.072899966,1.570905999,0.250376403,7.057743965,-8.058674978,-10.85595413,-2.192045221,-11.00695653
0.331,0.032265071,0.237962206,-0.687714909,0.114374767,1.361997218,-0.819720573,2.514669712,0.182345312,-0.692867548,-4.734742651,2.979139435,1.638063407,0.143335914,6.982771789,-8.116341621,-10.96532087,-2.238019677,-11.31537489
0.332,0.032469397,0.237274242,-0.692044996,0.116747451,1.364091573,-0.820185074,2.521190944,0.185861944,-0.69161888,-4.668662787,2.885378905,1.705220815,0.036295424,6.907799614,-8.174008264,-11.07468762,-2.283994133,-11.62379325
0.333,0.032673724,0.236586277,-0.696375083,0.119120135,1.366185928,-0.820649575,2.527712176,0.189378575,-0.690370212,-4.602582922,2.791618374,1.772378223,-0.070745066,6.832827438,-8.231674907,-11.18405436,-2.329968589,-11.93221161
0.334,0.03287805,0.235898313,-0.70070517,0.121492818,1.368280283,-0.821114076,2.534233408,0.192895206,-0.689121544,-4.536503058,2.697857843,1.839535631,-0.177785556,6.757855263,-8.28934155,-11.29342111,-2.375943045,-12.24062997
0.335,0.033082377,0.235210348,-0.705035258,0.123865502,1.370374638,-0.821578578,2.540754641,0.196411838,-0.687872875,-4.470423193,2.604097312,1.906693039,-0.284826046,6.682883087,-8.347008193,-11.40278785,-2.421917501,-12.54904834
0.336,0.033286704,0.234522384,-0.709365345,0.126238186,1.372468993,-0.822043079,2.547275873,0.199928469,-0.686624207,-4.404343329,2.510336781,1.973850447,-0.391866535,6.607910911,-8.404674836,-11.5121546,-2.467891957,-12.8574667
0.337,0.03349103,0.233834419,-0.713695432,0.12861087,1.374563348,-0.82250758,2.553797105,0.203445101,-0.685375539,-4.338263465,2.41657625,2.041007855,-0.498907025,6.532938736,-8.462341478,-11.62152134,-2.513866413,-13.16588506
0.338,0.033695357,0.233146455,-0.718025519,0.130983554,1.376657703,-0.822972082,2.560318337,0.206961732,-0.684126871,-4.2721836,2.322815719,2.108165263,-0.605947515,6.45796656,-8.520008121,-11.73088809,-2.559840869,-13.47430342
0.339,0.033899683,0.23245849,-0.722355606,0.133356238,1.378752058,-0.823436583,2.56683957,0.210478364,-0.682878203,-4.206103736,2.229055189,2.175322671,-0.712988005,6.382994385,-8.577674764,-11.84025484,-2.605815325,-13.78272178
0.34,0.03410401,0.231770526,-0.726685693,0.135728922,1.380846413,-0.823901084,2.573360802,0.213994995,-0.681629535,-4.140023871,2.135294658,2.242480079,-0.820028495,6.308022209,-8.635341407,-11.94962158,-2.651789781,-14.09114014
0.341,0.034308336,0.231082561,-0.73101578,0.138101606,1.382940768,-0.824365585,2.579882034,0.217511626,-0.680380867,-4.073944007,2.041534127,2.309637487,-0.927068984,6.233050034,-8.69300805,-12.05898833,-2.697764237,-14.3995585
0.342,0.034512663,0.230394597,-0.735345867,0.14047429,1.385035123,-0.824830087,2.586403266,0.221028258,-0.679132198,-4.007864143,1.947773596,2.376794895,-1.034109474,6.158077858,-8.750674693,-12.16835507,-2.743738693,-14.70797686
0.343,0.034716989,0.229706632,-0.739675954,0.142846974,1.387129477,-0.825294588,2.592924499,0.224544889,-0.67788353,-3.941784278,1.854013065,2.443952303,-1.141149964,6.083105682,-8.808341336,-12.27772182,-2.789713149,-15.01639522
0.344,0.034921316,0.229018668,-0.744006041,0.145219658,1.389223832,-0.825759089,2.599445731,0.228061521,-0.676634862,-3.875704414,1.760252534,2.511109711,-1.248190454,6.008133507,-8.866007979,-12.38708856,-2.835687605,-15.32481358
0.345,0.035125642,0.228330703,-0.748336128,0.147592342,1.391318187,-0.826223591,2.605966963,0.231578152,-0.675386194,-3.80962455,1.666492003,2.578267119,-1.355230944,5.933161331,-8.923674621,-12.49645531,-2.881662061,-15.63323194
0.346,0.035387687,0.22768083,-0.751534133,0.148553162,1.394292134,-0.828828973,2.611202755,0.235737773,-0.671550438,-3.725312167,1.572834977,2.62777725,-1.534155382,5.836327854,-8.974609392,-12.61039732,-2.911228614,-15.93813766
0.347,0.035649732,0.227030957,-0.754732137,0.149513982,1.39726608,-0.831434355,2.616438547,0.239897394,-0.667714683,-3.640999784,1.479177951,2.677287382,-1.71307982,5.739494377,-9.025544164,-12.72433933,-2.940795167,-16.24304339
0.348,0.035911777,0.226381083,-0.757930142,0.150474801,1.400240026,-0.834039738,2.621674338,0.244057014,-0.663878927,-3.556687402,1.385520925,2.726797514,-1.892004259,5.642660901,-9.076478935,-12.83828134,-2.97036172,-16.54794911
0.349,0.036173822,0.22573121,-0.761128146,0.151435621,1.403213973,-0.83664512,2.62691013,0.248216635,-0.660043171,-3.472375019,1.291863899,2.776307646,-2.070928697,5.545827424,-9.127413706,-12.95222334,-2.999928274,-16.85285483
0.35,0.036435867,0.225081337,-0.764326151,0.152396441,1.406187919,-0.839250503,2.632145922,0.252376256,-0.656207416,-3.388062637,1.198206873,2.825817778,-2.249853135,5.448993947,-9.178348477,-13.06616535,-3.029494827,-17.15776055
0.351,0.036697913,0.224431463,-0.767524155,0.153357261,1.409161865,-0.841855885,2.637381714,0.256535877,-0.65237166,-3.303750254,1.104549846,2.875327909,-2.428777573,5.35216047,-9.229283248,-13.18010736,-3.05906138,-17.46266627
0.352,0.036959958,0.22378159,-0.77072216,0.154318081,1.412135811,-0.844461267,2.642617505,0.260695497,-0.648535904,-3.219437872,1.01089282,2.924838041,-2.607702012,5.255326993,-9.280218019,-13.29404937,-3.088627933,-17.767572
0.353,0.037222003,0.223131716,-0.773920164,0.1552789,1.415109758,-0.84706665,2.647853297,0.264855118,-0.644700149,-3.135125489,0.917235794,2.974348173,-2.78662645,5.158493516,-9.33115279,-13.40799138,-3.118194487,-18.07247772
0.354,0.037484048,0.222481843,-0.777118168,0.15623972,1.418083704,-0.849672032,2.653089089,0.269014739,-0.640864393,-3.050813106,0.823578768,3.023858305,-2.965550888,5.061660039,-9.382087561,-13.52193339,-3.14776104,-18.37738344
0.355,0.037746093,0.22183197,-0.780316173,0.15720054,1.42105765,-0.852277414,2.658324881,0.27317436,-0.637028637,-2.966500724,0.729921742,3.073368437,-3.144475326,4.964826562,-9.433022332,-13.6358754,-3.177327593,-18.68228916
0.356,0.038008138,0.221182096,-0.783514177,0.15816136,1.424031597,-0.854882797,2.663560672,0.27733398,-0.633192882,-2.882188341,0.636264716,3.122878568,-3.323399765,4.867993085,-9.483957103,-13.74981741,-3.206894146,-18.98719488
0.357,0.038270183,0.220532223,-0.786712182,0.15912218,1.427005543,-0.857488179,2.668796464,0.281493601,-0.629357126,-2.797875959,0.54260769,3.1723887,-3.502324203,4.771159608,-9.534891874,-13.86375942,-3.2364607,-19.29210061
0.358,0.038532228,0.21988235,-0.789910186,0.160082999,1.429979489,-0.860093562,2.674032256,0.285653222,-0.62552137,-2.713563576,0.448950663,3.221898832,-3.681248641,4.674326131,-9.585826645,-13.97770143,-3.266027253,-19.59700633
0.359,0.038794273,0.219232476,-0.793108191,0.161043819,1.432953436,-0.862698944,2.679268048,0.289812843,-0.621685615,-2.629251194,0.355293637,3.271408964,-3.860173079,4.577492654,-9.636761416,-14.09164344,-3.295593806,-19.90191205
0.36,0.039056318,0.218582603,-0.796306195,0.162004639,1.435927382,-0.865304326,2.684503839,0.293972463,-0.617849859,-2.544938811,0.261636611,3.320919096,-4.039097518,4.480659177,-9.687696187,-14.20558545,-3.32516036,-20.20681777
0.361,0.039385188,0.218011609,-0.798113111,0.161578937,1.439496966,-0.870985346,2.688071448,0.298726052,-0.611047513,-2.443634397,0.170348466,3.350766831,-4.259662212,4.352240851,-9.731455428,-14.3169623,-3.299906648,-20.5387522
0.362,0.039714058,0.217440614,-0.799920028,0.161153235,1.44306655,-0.876666365,2.691639056,0.303479641,-0.604245166,-2.342329983,0.07906032,3.380614567,-4.480226907,4.223822524,-9.775214669,-14.42833916,-3.274652937,-20.87068663
0.363,0.040042928,0.21686962,-0.801726944,0.160727533,1.446636135,-0.882347385,2.695206664,0.308233229,-0.597442819,-2.24102557,-0.012227825,3.410462303,-4.700791601,4.095404197,-9.818973909,-14.53971602,-3.249399226,-21.20262105
0.364,0.040371798,0.216298626,-0.803533861,0.160301832,1.450205719,-0.888028404,2.698774272,0.312986818,-0.590640473,-2.139721156,-0.103515971,3.440310038,-4.921356295,3.96698587,-9.86273315,-14.65109287,-3.224145514,-21.53455548
0.365,0.040700668,0.215727632,-0.805340777,0.15987613,1.453775303,-0.893709424,2.70234188,0.317740407,-0.583838126,-2.038416742,-0.194804117,3.470157774,-5.14192099,3.838567543,-9.90649239,-14.76246973,-3.198891803,-21.86648991
0.366,0.041029539,0.215156638,-0.807147693,0.159450428,1.457344887,-0.899390443,2.705909489,0.322493995,-0.57703578,-1.937112328,-0.286092262,3.50000551,-5.362485684,3.710149216,-9.950251631,-14.87384659,-3.173638092,-22.19842433
0.367,0.041358409,0.214585643,-0.80895461,0.159024726,1.460914472,-0.905071463,2.709477097,0.327247584,-0.570233433,-1.835807914,-0.377380408,3.529853246,-5.583050378,3.58173089,-9.994010871,-14.98522345,-3.14838438,-22.53035876
0.368,0.041687279,0.214014649,-0.810761526,0.158599024,1.464484056,-0.910752482,2.713044705,0.332001172,-0.563431087,-1.7345035,-0.468668553,3.559700981,-5.803615073,3.453312563,-10.03777011,-15.0966003,-3.123130669,-22.86229319
0.369,0.042016149,0.213443655,-0.812568442,0.158173323,1.46805364,-0.916433501,2.716612313,0.336754761,-0.55662874,-1.633199087,-0.559956699,3.589548717,-6.024179767,3.324894236,-10.08152935,-15.20797716,-3.097876958,-23.19422762
0.37,0.042345019,0.212872661,-0.814375359,0.157747621,1.471623225,-0.922114521,2.720179922,0.34150835,-0.549826394,-1.531894673,-0.651244844,3.619396453,-6.244744462,3.196475909,-10.12528859,-15.31935402,-3.072623246,-23.52616204
0.371,0.042673889,0.212301667,-0.816182275,0.157321919,1.475192809,-0.92779554,2.72374753,0.346261938,-0.543024047,-1.430590259,-0.74253299,3.649244189,-6.465309156,3.068057582,-10.16904783,-15.43073088,-3.047369535,-23.85809647
0.372,0.043002759,0.211730672,-0.817989191,0.156896217,1.478762393,-0.93347656,2.727315138,0.351015527,-0.536221701,-1.329285845,-0.833821135,3.679091924,-6.68587385,2.939639255,-10.21280707,-15.54210773,-3.022115824,-24.1900309
0.373,0.043331629,0.211159678,-0.819796108,0.156470515,1.482331977,-0.939157579,2.730882746,0.355769116,-0.529419354,-1.227981431,-0.925109281,3.70893966,-6.906438545,2.811220929,-10.25656631,-15.65348459,-2.996862112,-24.52196532
0.374,0.0436605,0.210588684,-0.821603024,0.156044814,1.485901562,-0.944838599,2.734450354,0.360522704,-0.522617007,-1.126677018,-1.016397426,3.738787396,-7.127003239,2.682802602,-10.30032556,-15.76486145,-2.971608401,-24.85389975
0.375,0.04398937,0.21001769,-0.82340994,0.155619112,1.489471146,-0.950519618,2.738017963,0.365276293,-0.515814661,-1.025372604,-1.107685572,3.768635132,-7.347567934,2.554384275,-10.3440848,-15.87623831,-2.94635469,-25.18583418
0.376,0.044395917,0.209578303,-0.823537869,0.153809159,1.493350001,-0.959195775,2.739283432,0.371002793,-0.504762557,-0.900887933,-1.203030059,3.780715677,-7.500538707,2.370827438,-10.38248082,-15.97811883,-2.806687966,-25.60487471
0.377,0.044802465,0.209138916,-0.823665798,0.151999207,1.497228856,-0.967871931,2.740548901,0.376729292,-0.493710454,-0.776403262,-1.298374547,3.792796222,-7.65350948,2.1872706,-10.42087684,-16.07999936,-2.667021243,-26.02391524
0.378,0.045209012,0.208699529,-0.823793727,0.150189254,1.501107711,-0.976548087,2.74181437,0.382455792,-0.48265835,-0.65191859,-1.393719034,3.804876768,-7.806480253,2.003713763,-10.45927286,-16.18187988,-2.527354519,-26.44295576
0.379,0.04561556,0.208260142,-0.823921656,0.148379302,1.504986566,-0.985224244,2.743079839,0.388182292,-0.471606247,-0.527433919,-1.489063522,3.816957313,-7.959451027,1.820156926,-10.49766888,-16.28376041,-2.387687796,-26.86199629
0.38,0.046022107,0.207820755,-0.824049585,0.146569349,1.508865421,-0.9939004,2.744345308,0.393908791,-0.460554143,-0.402949248,-1.584408009,3.829037859,-8.1124218,1.636600089,-10.5360649,-16.38564093,-2.248021072,-27.28103682
0.381,0.046428655,0.207381368,-0.824177514,0.144759397,1.512744276,-1.002576556,2.745610778,0.399635291,-0.44950204,-0.278464577,-1.679752497,3.841118404,-8.265392573,1.453043251,-10.57446092,-16.48752146,-2.108354349,-27.70007735
0.382,0.046835202,0.206941981,-0.824305442,0.142949444,1.516623131,-1.011252713,2.746876247,0.40536179,-0.438449936,-0.153979906,-1.775096984,3.853198949,-8.418363347,1.269486414,-10.61285694,-16.58940199,-1.968687625,-28.11911788
0.383,0.04724175,0.206502594,-0.824433371,0.141139491,1.520501986,-1.019928869,2.748141716,0.41108829,-0.427397833,-0.029495235,-1.870441471,3.865279495,-8.57133412,1.085929577,-10.65125296,-16.69128251,-1.829020902,-28.53815841
0.384,0.047648297,0.206063207,-0.8245613,0.139329539,1.524380841,-1.028605026,2.749407185,0.41681479,-0.416345729,0.094989436,-1.965785959,3.87736004,-8.724304893,0.902372739,-10.68964899,-16.79316304,-1.689354178,-28.95719894
0.385,0.048054845,0.20562382,-0.824689229,0.137519586,1.528259696,-1.037281182,2.750672654,0.422541289,-0.405293626,0.219474107,-2.061130446,3.889440586,-8.877275666,0.718815902,-10.72804501,-16.89504356,-1.549687455,-29.37623947
0.386,0.048461392,0.205184433,-0.824817158,0.135709634,1.532138551,-1.045957338,2.751938123,0.428267789,-0.394241522,0.343958779,-2.156474934,3.901521131,-9.03024644,0.535259065,-10.76644103,-16.99692409,-1.410020731,-29.79527999
0.387,0.04886794,0.204745046,-0.824945087,0.133899681,1.536017406,-1.054633495,2.753203593,0.433994289,-0.383189419,0.46844345,-2.251819421,3.913601676,-9.183217213,0.351702228,-10.80483705,-17.09880461,-1.270354008,-30.21432052
0.388,0.049274487,0.204305659,-0.825073016,0.132089729,1.539896261,-1.063309651,2.754469062,0.439720788,-0.372137315,0.592928121,-2.347163908,3.925682222,-9.336187986,0.16814539,-10.84323307,-17.20068514,-1.130687285,-30.63336105
0.389,0.049681035,0.203866272,-0.825200944,0.130279776,1.543775116,-1.071985807,2.755734531,0.445447288,-0.361085212,0.717412792,-2.442508396,3.937762767,-9.489158759,-0.015411447,-10.88162909,-17.30256567,-0.991020561,-31.05240158
0.39,0.050087582,0.203426885,-0.825328873,0.128469824,1.547653971,-1.080661964,2.757,0.451173787,-0.350033108,0.841897463,-2.537852883,3.949843313,-9.642129533,-0.198968284,-10.92002511,-17.40444619,-0.851353838,-31.47144211
0.391,0.050594022,0.203198425,-0.823315551,0.125077376,1.551632293,-1.090283349,2.754917176,0.4590281,-0.332537003,1.006701643,-2.658535631,3.953420815,-9.597754302,-0.466408728,-10.95893007,-17.50023232,-0.560292385,-32.06718725
0.392,0.051100462,0.202969965,-0.821302228,0.121684928,1.555610614,-1.099904734,2.752834351,0.466882412,-0.315040898,1.171505822,-2.779218378,3.956998318,-9.553379072,-0.733849172,-10.99783503,-17.59601846,-0.269230933,-32.66293239
0.393,0.051606901,0.202741506,-0.819288906,0.11829248,1.559588936,-1.109526118,2.750751527,0.474736724,-0.297544793,1.336310002,-2.899901126,3.960575821,-9.509003842,-1.001289616,-11.03673999,-17.69180459,0.02183052,-33.25867753
0.394,0.052113341,0.202513046,-0.817275583,0.114900032,1.563567258,-1.119147503,2.748668703,0.482591036,-0.280048688,1.501114182,-3.020583873,3.964153323,-9.464628612,-1.26873006,-11.07564495,-17.78759072,0.312891972,-33.85442267
0.395,0.052619781,0.202284586,-0.81526226,0.111507584,1.567545579,-1.128768888,2.746585879,0.490445349,-0.262552583,1.665918361,-3.141266621,3.967730826,-9.420253382,-1.536170504,-11.11454991,-17.88337685,0.603953425,-34.45016781
0.396,0.053126221,0.202056127,-0.813248938,0.108115136,1.571523901,-1.138390273,2.744503054,0.498299661,-0.245056478,1.830722541,-3.261949369,3.971308329,-9.375878151,-1.803610948,-11.15345487,-17.97916299,0.895014877,-35.04591295
0.397,0.05363266,0.201827667,-0.811235615,0.104722688,1.575502223,-1.148011658,2.74242023,0.506153973,-0.227560373,1.995526721,-3.382632116,3.974885832,-9.331502921,-2.071051392,-11.19235983,-18.07494912,1.18607633,-35.64165809
0.398,0.0541391,0.201599208,-0.809222293,0.10133024,1.579480544,-1.157633043,2.740337406,0.514008286,-0.210064268,2.1603309,-3.503314864,3.978463334,-9.287127691,-2.338491835,-11.23126479,-18.17073525,1.477137782,-36.23740323
0.399,0.05464554,0.201370748,-0.80720897,0.097937792,1.583458866,-1.167254428,2.738254581,0.521862598,-0.192568163,2.32513508,-3.623997611,3.982040837,-9.242752461,-2.605932279,-11.27016975,-18.26652138,1.768199235,-36.83314836
0.4,0.05515198,0.201142288,-0.805195647,0.094545344,1.587437187,-1.176875813,2.736171757,0.52971691,-0.175072058,2.48993926,-3.744680359,3.98561834,-9.198377231,-2.873372723,-11.30907471,-18.36230752,2.059260687,-37.4288935
0.401,0.055658419,0.200913829,-0.803182325,0.091152896,1.591415509,-1.186497197,2.734088933,0.537571222,-0.157575953,2.654743439,-3.865363106,3.989195842,-9.154002,-3.140813167,-11.34797967,-18.45809365,2.35032214,-38.02463864
0.402,0.056164859,0.200685369,-0.801169002,0.087760448,1.595393831,-1.196118582,2.732006108,0.545425535,-0.140079848,2.819547619,-3.986045854,3.992773345,-9.10962677,-3.408253611,-11.38688463,-18.55387978,2.641383592,-38.62038378
0.403,0.056671299,0.200456909,-0.79915568,0.084368,1.599372152,-1.205739967,2.729923284,0.553279847,-0.122583743,2.984351799,-4.106728601,3.996350848,-9.06525154,-3.675694055,-11.42578959,-18.64966591,2.932445045,-39.21612892
0.404,0.057177739,0.20022845,-0.797142357,0.080975552,1.603350474,-1.215361352,2.72784046,0.561134159,-0.105087638,3.149155978,-4.227411349,3.999928351,-9.02087631,-3.943134499,-11.46469455,-18.74545205,3.223506497,-39.81187406
0.405,0.057684178,0.19999999,-0.795129035,0.077583104,1.607328796,-1.224982737,2.725757636,0.568988471,-0.087591533,3.313960158,-4.348094096,4.003505853,-8.976501079,-4.210574943,-11.50359951,-18.84123818,3.51456795,-40.4076192
0.406,0.058331868,0.200097026,-0.790225249,0.071986802,1.611409304,-1.232375013,2.718915387,0.580073002,-0.061343431,3.536600875,-4.527288042,4.017445834,-8.744255252,-4.578799061,-11.54372317,-18.93645448,3.994040321,-41.15440765
0.407,0.058979557,0.200194063,-0.785321464,0.066390499,1.615489811,-1.239767288,2.712073139,0.591157533,-0.035095329,3.759241591,-4.706481988,4.031385814,-8.512009425,-4.947023179,-11.58384682,-19.03167078,4.473512692,-41.9011961
0.408,0.059627246,0.200291099,-0.780417679,0.060794197,1.619570319,-1.247159564,2.705230891,0.602242064,-0.008847227,3.981882308,-4.885675934,4.045325794,-8.279763597,-5.315247298,-11.62397048,-19.12688709,4.952985063,-42.64798455
0.409,0.060274935,0.200388136,-0.775513894,0.055197895,1.623650827,-1.254551839,2.698388643,0.613326595,0.017400875,4.204523025,-5.06486988,4.059265775,-8.04751777,-5.683471416,-11.66409413,-19.22210339,5.432457435,-43.394773
0.41,0.060922624,0.200485172,-0.770610109,0.049601593,1.627731335,-1.261944115,2.691546395,0.624411127,0.043648977,4.427163741,-5.244063826,4.073205755,-7.815271942,-6.051695534,-11.70421779,-19.31731969,5.911929806,-44.14156145
0.411,0.061570313,0.200582209,-0.765706324,0.044005291,1.631811843,-1.269336391,2.684704147,0.635495658,0.069897079,4.649804458,-5.423257771,4.087145735,-7.583026115,-6.419919652,-11.74434145,-19.41253599,6.391402177,-44.8883499
0.412,0.062218002,0.200679245,-0.760802539,0.038408988,1.63589235,-1.276728666,2.677861899,0.646580189,0.096145181,4.872445174,-5.602451717,4.101085716,-7.350780287,-6.788143771,-11.7844651,-19.5077523,6.870874549,-45.63513835
0.413,0.062865691,0.200776282,-0.755898754,0.032812686,1.639972858,-1.284120942,2.671019651,0.65766472,0.122393283,5.095085891,-5.781645663,4.115025696,-7.11853446,-7.156367889,-11.82458876,-19.6029686,7.35034692,-46.3819268
0.414,0.06351338,0.200873318,-0.750994969,0.027216384,1.644053366,-1.291513218,2.664177403,0.668749251,0.148641385,5.317726608,-5.960839609,4.128965677,-6.886288633,-7.524592007,-11.86471241,-19.6981849,7.829819291,-47.12871525
0.415,0.064161069,0.200970355,-0.746091184,0.021620082,1.648133874,-1.298905493,2.657335155,0.679833782,0.174889487,5.540367324,-6.140033555,4.142905657,-6.654042805,-7.892816125,-11.90483607,-19.7934012,8.309291662,-47.8755037
0.416,0.064808758,0.201067391,-0.741187399,0.01602378,1.652214382,-1.306297769,2.650492907,0.690918313,0.20113759,5.763008041,-6.319227501,4.156845637,-6.421796978,-8.261040244,-11.94495973,-19.88861751,8.788764034,-48.62229216
0.417,0.065456447,0.201164428,-0.736283614,0.010427478,1.65629489,-1.313690045,2.643650659,0.702002844,0.227385692,5.985648757,-6.498421446,4.170785618,-6.18955115,-8.629264362,-11.98508338,-19.98383381,9.268236405,-49.36908061
0.418,0.066104136,0.201261464,-0.731379829,0.004831175,1.660375397,-1.32108232,2.636808411,0.713087375,0.253633794,6.208289474,-6.677615392,4.184725598,-5.957305323,-8.99748848,-12.02520704,-20.07905011,9.747708776,-50.11586906
0.419,0.066751825,0.201358501,-0.726476044,-0.000765127,1.664455905,-1.328474596,2.629966163,0.724171906,0.279881896,6.43093019,-6.856809338,4.198665578,-5.725059495,-9.365712598,-12.06533069,-20.17426641,10.22718115,-50.86265751
0.42,0.067399514,0.201455537,-0.721572259,-0.006361429,1.668536413,-1.335866872,2.623123914,0.735256437,0.306129998,6.653570907,-7.036003284,4.212605559,-5.492813668,-9.733936716,-12.10545435,-20.26948272,10.70665352,-51.60944596
0.421,0.068241701,0.20203443,-0.712779951,-0.015413677,1.673074763,-1.33920395,2.609784042,0.750213367,0.345111957,6.954000057,-7.330504024,4.265273755,-5.209311787,-10.2450076,-12.13945223,-20.36850234,11.66119936,-52.78048158
