t,x,y,r,lhx,lhy,lk,rhx,rhy,rk,dx,dy,dr,dlhx,dlhy,dlk,drhx,drhy,drk,ulhx,ulhy,ulk,urhx,urhy,urk
0.3960000000000003,-0.07823655029321648,0.17814632398910787,0.2723837473263993,-0.21708797711369865,-1.197273642089363,2.3771129399058806,0.09585840774578248,-0.8861449581900468,1.7868710203795226,-0.27012677678333646,-0.11347319875618093,1.0269226340607245,-1.1154470487425676,-0.6175292681394265,1.1497094652985382,0.18070844972949446,0.5134714033763484,-0.9840508259619558,1.6463881663527171,-1.4376503877440272,-10.898044851698902,-0.6703386732694201,-0.789186960882351,-3.7151805226543724
0.3980000000000003,-0.07877634430418615,0.17791976537803195,0.2744345534323239,-0.21931122074192888,-1.198509306436105,2.3794137972902263,0.09622205484953013,-0.8851210898240587,1.784908845041381,-0.27056933335279176,-0.1139142845248404,1.0299495569677466,-1.1230192307124343,-0.6172017927056379,1.1487979329744316,0.1785484619743898,0.516284847456456,-0.9894755169032766,1.6644480592463102,-1.4379736446306945,-10.912932020472836,-0.6704268776538738,-0.7857437008973722,-3.6868469338703638
0.4000000000000003,-0.0793161383151558,0.17769320676695605,0.27648535953824854,-0.22153446437015914,-1.199744970782847,2.381714654674572,0.09658570195327777,-0.8840972214580706,1.7829466697032395,-0.271011889922247,-0.11435537029349985,1.0329764798747685,-1.1305914126823007,-0.6168743172718493,1.1478864006503249,0.1763884742192852,0.5190982915365636,-0.9949002078445974,1.6825079521399033,-1.438296901517362,-10.927819189246767,-0.6705150820383273,-0.7823004409123935,-3.6585133450863556
0.4020000000000003,-0.07986048349353007,0.17746257210736743,0.2785665426486934,-0.2238338541492961,-1.2009756190017356,2.3840031077131836,0.09692733582389851,-0.883043543051661,1.7809270269964081,-0.27148161016679095,-0.11472785576031728,1.0360271523237752,-1.1382425649384953,-0.6161906909535906,1.1463029377260563,0.17414639814050614,0.5222571942670968,-1.0009888683936214,1.700695913448228,-1.438511774291046,-10.941819571971775,-0.6703080911703393,-0.7789654487144299,-3.6313100335998354
0.4040000000000003,-0.08040482867190436,0.17723193744777882,0.28064772575913827,-0.2261332439284331,-1.2022062672206242,2.3862915607517956,0.09726896969451924,-0.8819898646452513,1.7789073842895768,-0.2719513304113349,-0.11510034122713471,1.0390778247727819,-1.14589371719469,-0.615507064635332,1.144719474801788,0.17190432206172707,0.5254160969976301,-1.0070775289426452,1.7188838747565527,-1.4387266470647302,-10.955819954696784,-0.6701011003023514,-0.7756304565164662,-3.604106722113315
0.4060000000000003,-0.08094917385027864,0.1770013027881902,0.2827289088695831,-0.22843263370757008,-1.2034369154395128,2.388580013790407,0.09761060356513998,-0.8809361862388417,1.7768877415827455,-0.27242105065587885,-0.11547282669395215,1.0421284972217886,-1.1535448694508843,-0.6148234383170733,1.1431360118775193,0.16966224598294805,0.5285749997281635,-1.0131661894916693,1.7370718360648774,-1.4389415198384143,-10.96982033742179,-0.6698941094343633,-0.7722954643185026,-3.576903410626795
0.4080000000000003,-0.08149351902865291,0.1767706681286016,0.28481009198002794,-0.23073202348670707,-1.2046675636584014,2.3908684668290188,0.09795223743576072,-0.879882507832432,1.7748680988759142,-0.2728907709004228,-0.11584531216076957,1.0451791696707955,-1.161196021707079,-0.6141398119988147,1.141552548953251,0.16742016990416897,0.5317339024586968,-1.019254850040693,1.755259797373202,-1.4391563926120985,-10.983820720146799,-0.6696871185663753,-0.768960472120539,-3.5497000991402747
0.4100000000000003,-0.08203786420702719,0.17654003346901298,0.2868912750904728,-0.23303141326584406,-1.2058982118772898,2.3931569198676304,0.09829387130638144,-0.8788288294260224,1.7728484561690827,-0.2733604911449668,-0.116217797627587,1.0482298421198022,-1.1688471739632735,-0.613456185680556,1.1399690860289824,0.16517809382538992,0.5348928051892301,-1.025343510589717,1.7734477586815267,-1.4393712653857826,-10.997821102871805,-0.6694801276983874,-0.7656254799225753,-3.522496787653755
0.4120000000000003,-0.08258709937925147,0.1763060599721384,0.289003159485079,-0.23540754215192689,-1.2071200338738142,2.3954258042323424,0.09861267916175917,-0.8777415483614597,1.770764056471276,-0.2738713991415535,-0.11651123350691708,1.051323697698881,-1.1765359144617007,-0.612365465474465,1.137622573751278,0.162854624835566,0.5384675407367719,-1.0322314486868451,1.7914818062429092,-1.4394870533933233,-11.010976902071455,-0.6691773688888919,-0.7624380060327578,-3.496746868163614
0.4140000000000003,-0.08313633455147576,0.17607208647526384,0.29111504387968523,-0.23778367103800974,-1.2083418558703383,2.397694688597054,0.09893148701713689,-0.876654267296897,1.7686796567734695,-0.2743823071381402,-0.11680466938624716,1.0544175532779596,-1.1842246549601279,-0.611274745268374,1.1352760614735733,0.16053115584574207,0.5420422762843137,-1.0391193867839732,1.8095158538042917,-1.439602841400864,-11.024132701271105,-0.6688746100793963,-0.7592505321429402,-3.470996948673473
0.4160000000000003,-0.08368556972370005,0.17583811297838928,0.2932269282742914,-0.24015979992409256,-1.2095636778668624,2.3999635729617657,0.0992502948725146,-0.8755669862323343,1.766595257075663,-0.2748932151347269,-0.11709810526557725,1.0575114088570383,-1.191913395458555,-0.610184025062283,1.1329295491958686,0.15820768685591813,0.5456170118318555,-1.0460073248811013,1.8275499013656742,-1.4397186294084046,-11.037288500470753,-0.6685718512699008,-0.7560630582531226,-3.4452470291833324
0.4180000000000003,-0.08423480489592433,0.1756041394815147,0.2953388126688976,-0.24253592881017538,-1.2107854998633865,2.4022324573264777,0.09956910272789234,-0.8744797051677716,1.7645108573778563,-0.2754041231313136,-0.11739154114490734,1.0606052644361172,-1.1996021359569822,-0.609093304856192,1.130583036918164,0.1558842178660942,0.5491917473793974,-1.0528952629782293,1.8455839489270567,-1.4398344174159452,-11.050444299670403,-0.6682690924604053,-0.752875584363305,-3.419497109693191
0.4200000000000003,-0.08478404006814862,0.17537016598464017,0.2974506970635038,-0.24491205769625823,-1.2120073218599106,2.4045013416911893,0.09988791058327005,-0.8733924241032088,1.7624264576800495,-0.2759150311279004,-0.11768497702423741,1.063699120015196,-1.2072908764554093,-0.6080025846501009,1.1282365246404593,0.15356074887627025,0.5527664829269392,-1.0597832010753574,1.8636179964884392,-1.4399502054234858,-11.063600098870051,-0.6679663336509098,-0.7496881104734875,-3.3937471902030505
0.4220000000000003,-0.08533866314131998,0.17513370188878274,0.29959387398921267,-0.24736503494336984,-1.2132159593710174,2.4067425151034905,0.10018305049288789,-0.8722669533545467,1.7602684839189078,-0.27648504425295956,-0.11788757717201577,1.066871151232104,-1.214960956524536,-0.6064458860609814,1.1250221629653463,0.15114852656079003,0.5568463191456211,-1.0676420629342205,1.881154292416122,-1.4399828564681734,-11.076014000960098,-0.6678239823554097,-0.746694381535366,-3.3698282513558357
0.4240000000000003,-0.08589328621449134,0.17489723779292532,0.3017370509149216,-0.24981801219048147,-1.2144245968821243,2.4089836885157916,0.10047819040250572,-0.8711414826058846,1.758110510157766,-0.2770550573780187,-0.11809017731979413,1.0700431824490122,-1.2226310365936628,-0.6048891874718617,1.1218078012902333,0.14873630424530979,0.5609261553643029,-1.0755009247930833,1.8986905883438048,-1.4400155075128607,-11.088427903050146,-0.6676816310599097,-0.7437006525972447,-3.3459093125086206
0.4260000000000003,-0.0864479092876627,0.1746607736970679,0.30388022784063046,-0.2522709894375931,-1.2156332343932312,2.4112248619280927,0.10077333031212356,-0.8700160118572224,1.7559525363966242,-0.2776250705030779,-0.11829277746757248,1.0732152136659203,-1.2303011166627895,-0.6033324888827422,1.1185934396151203,0.14632408192982954,0.5650059915829848,-1.0833597866519464,1.9162268842714876,-1.4400481585575482,-11.100841805140192,-0.6675392797644096,-0.7407069236591234,-3.321990373661406
0.4280000000000003,-0.08700253236083406,0.17442430960121047,0.3060234047663393,-0.2547239666847047,-1.2168418719043381,2.4134660353403934,0.1010684702217414,-0.8688905411085603,1.7537945626354825,-0.27819508362813705,-0.11849537761535085,1.0763872448828287,-1.2379711967319162,-0.6017757902936226,1.1153790779400072,0.14391185961434932,0.5690858278016666,-1.0912186485108093,1.9337631801991704,-1.4400808096022355,-11.11325570723024,-0.6673969284689096,-0.737713194721002,-3.2980714348141906
0.4300000000000003,-0.08755715543400543,0.17418784550535305,0.3081665816920482,-0.25717694393181634,-1.2180505094154448,2.4157072087526945,0.10136361013135922,-0.8677650703598981,1.7516365888743406,-0.2787650967531962,-0.1186979777631292,1.0795592760997368,-1.245641276801043,-0.6002190917045029,1.1121647162648942,0.14149963729886908,0.5731656640203485,-1.0990775103696724,1.9512994761268532,-1.440113460646923,-11.125669609320285,-0.6672545771734095,-0.7347194657828807,-3.274152495966976
0.43200000000000033,-0.0881178662633666,0.17394986443967342,0.3103421005405151,-0.25970621502127095,-1.2192409706067302,2.417911404013239,0.1016341006415457,-0.8665958145423551,1.7493942850040665,-0.27941682995495454,-0.11879641073200298,1.0828676127220807,-1.2532148310978661,-0.5981283741030866,1.1079619633983522,0.13897680648753577,0.5778639849012831,-1.1081253292090587,1.9679265818372507,-1.44008756059452,-11.137525971909639,-0.6675962897630946,-0.7319735220576333,-3.2525029578458726
0.43400000000000033,-0.08867857709272775,0.1737118833739938,0.3125176193889819,-0.2622354861107256,-1.2204314317980154,2.420115599273783,0.10190459115173217,-0.8654265587248121,1.7471519811337923,-0.28006856315671286,-0.11889484370087675,1.0861759493444247,-1.2607883853946893,-0.5960376565016703,1.10375921053181,0.13645397567620246,0.5825623057822176,-1.1171731480484448,1.9845536875476482,-1.4400616605421173,-11.149382334498991,-0.6679380023527796,-0.729227578332386,-3.23085341972477
0.43600000000000033,-0.08923928792208892,0.17347390230831417,0.31469313823744877,-0.2647647572001802,-1.2216218929893008,2.4223197945343276,0.10217508166191866,-0.8642573029072691,1.7449096772635182,-0.2807202963584712,-0.11899327666975051,1.0894842859667688,-1.2683619396915125,-0.5939469389002541,1.0995564576652679,0.13393114486486915,0.587260626663152,-1.1262209668878311,2.0011807932580457,-1.4400357604897143,-11.161238697088345,-0.6682797149424645,-0.7264816346071388,-3.2092038816036665
0.43800000000000033,-0.08979999875145009,0.17323592124263454,0.31686865708591566,-0.2672940282896349,-1.2228123541805862,2.424523989794872,0.10244557217210513,-0.8630880470897261,1.742667373393244,-0.2813720295602295,-0.11909170963862428,1.0927926225891127,-1.2759354939883358,-0.5918562212988377,1.0953537047987256,0.13140831405353584,0.5919589475440865,-1.1352687857272175,2.017807898968443,-1.4400098604373115,-11.173095059677697,-0.6686214275321496,-0.7237356908818915,-3.1875543434825633
0.44000000000000034,-0.09036070958081124,0.1729979401769549,0.3190441759343825,-0.26982329937908955,-1.2240028153718714,2.426728185055416,0.10271606268229161,-0.861918791272183,1.7404250695229697,-0.2820237627619879,-0.11919014260749805,1.0961009592114568,-1.283509048285159,-0.5897655036974214,1.0911509519321836,0.12888548324220253,0.5966572684250211,-1.1443166045666038,2.0344350046788406,-1.4399839603849085,-11.18495142226705,-0.6689631401218347,-0.7209897471566442,-3.1659048053614605
0.44200000000000034,-0.09092846140511586,0.17275955794009815,0.3212538271426003,-0.27242738204073724,-1.2251693769232948,2.4288848418227675,0.10296059142306105,-0.8606988731843906,1.738085214435919,-0.28278543823149227,-0.11916925230861189,1.0996378463168053,-1.2908763300607773,-0.5870622974091703,1.0858213569420139,0.12620569333089832,0.6021183220892492,-1.1548308105619411,2.0496694201880747,-1.439935057867054,-11.196541919597866,-0.6701925465117557,-0.7185544231243567,-3.1470309630414026
0.44400000000000034,-0.09149621322942048,0.17252117570324138,0.32346347835081807,-0.27503146470238493,-1.2263359384747183,2.4310414985901194,0.10320512016383049,-0.8594789550965983,1.735745359348868,-0.2835471137009967,-0.11914836200972571,1.103174733422154,-1.2982436118363954,-0.5843590911209192,1.0804917619518442,0.1235259034195941,0.6075793757534774,-1.1653450165572787,2.0649038356973084,-1.4398861553491993,-11.208132416928683,-0.6714219529016768,-0.7161190990920692,-3.1281571207213448
0.44600000000000034,-0.09206396505372509,0.17228279346638461,0.3256731295590359,-0.2776355473640326,-1.2275025000261417,2.433198155357471,0.10344964890459991,-0.858259037008806,1.7334055042618173,-0.2843087891705012,-0.11912747171083955,1.1067116205275027,-1.3056108936120137,-0.5816558848326681,1.0751621669616747,0.12084611350828989,0.6130404294177055,-1.175859222552616,2.0801382512065425,-1.4398372528313448,-11.219722914259497,-0.6726513592915979,-0.7136837750597816,-3.109283278401287
0.44800000000000034,-0.09263171687802971,0.17204441122952785,0.3278827807672537,-0.2802396300256803,-1.228669061577565,2.4353548121248223,0.10369417764536935,-0.8570391189210137,1.7310656491747665,-0.28507046464000557,-0.11910658141195338,1.1102485076328512,-1.312978175387632,-0.578952678544417,1.069832571971505,0.11816632359698567,0.6185014830819336,-1.1863734285479537,2.095372666715776,-1.43978835031349,-11.231313411590314,-0.673880765681519,-0.7112484510274942,-3.090409436081229
0.45000000000000034,-0.09319946870233432,0.17180602899267108,0.33009243197547145,-0.282843712687328,-1.2298356231289884,2.4375114688921737,0.1039387063861388,-0.8558192008332214,1.7287257940877157,-0.28583214010951,-0.1190856911130672,1.1137853947382,-1.3203454571632502,-0.5762494722561659,1.0645029769813352,0.11548653368568144,0.6239625367461619,-1.1968876345432913,2.1106070822250103,-1.4397394477956356,-11.242903908921129,-0.6751101720714401,-0.7088131269952067,-3.0715355937611712
0.45200000000000035,-0.09377552920555723,0.1715685236250477,0.3323391630165326,-0.2855198057887094,-1.230971719715473,2.439608544012955,0.10415531382989043,-0.8545401104894238,1.7262720262722713,-0.2867386025836418,-0.1189281100655581,1.1176931461104338,-1.327349335298133,-0.5728436498786877,1.0578881000136149,0.11256362037568704,0.6303703261363919,-1.2092221118384467,2.1238909373393464,-1.4397166408809388,-11.25465792933842,-0.677725622468817,-0.7067608808702609,-3.0560194568261285
0.45400000000000035,-0.09435158970878013,0.17133101825742433,0.3345858940575938,-0.2881958988900908,-1.2321078163019574,2.441705619133736,0.10437192127364206,-0.8532610201456261,1.7238182584568267,-0.2876450650577736,-0.11877052901804899,1.121600897482668,-1.3343532134330158,-0.5694378275012097,1.0512732230458943,0.10964070706569262,0.636778115526622,-1.2215565891336022,2.1371747924536826,-1.4396938339662422,-11.266411949755708,-0.6803410728661937,-0.7047086347453151,-3.040503319891086
0.45600000000000035,-0.09492765021200303,0.17109351288980096,0.33683262509865497,-0.2908719919914722,-1.2332439128884418,2.4438026942545172,0.1045885287173937,-0.8519819298018284,1.7213644906413823,-0.2885515275319054,-0.1186129479705399,1.1255086488549018,-1.3413570915678987,-0.5660320051237316,1.044658346078174,0.1067177937556982,0.643185904916852,-1.2338910664287575,2.1504586475680187,-1.4396710270515454,-11.278165970173,-0.6829565232635705,-0.7026563886203692,-3.0249871829560426
0.45800000000000035,-0.09550371071522594,0.17085600752217758,0.3390793561397161,-0.2935480850928536,-1.2343800094749264,2.445899769375298,0.10480513616114534,-0.8507028394580307,1.7189107228259377,-0.28945799000603717,-0.11845536692303078,1.1294164002271359,-1.3483609697027814,-0.5626261827462535,1.0380434691104534,0.1037948804457038,0.649593694307082,-1.246225543723913,2.163742502682355,-1.4396482201368488,-11.289919990590288,-0.6855719736609472,-0.7006041424954234,-3.009471046021
0.46000000000000035,-0.09607977121844884,0.1706185021545542,0.3413260871807773,-0.29622417819423497,-1.2355161060614108,2.447996844496079,0.10502174360489698,-0.849423749114233,1.7164569550104931,-0.29036445248016896,-0.11829778587552167,1.1333241515993697,-1.3553648478376643,-0.5592203603687754,1.0314285921427329,0.10087196713570937,0.6560014836973121,-1.2585600210190686,2.1770263577966906,-1.439625413222152,-11.301674011007577,-0.6881874240583241,-0.6985518963704775,-2.9939549090859576
0.46200000000000035,-0.09666579424743413,0.17038333863314287,0.3436146122623379,-0.29896757931935697,-1.236614208742928,2.4500206034181833,0.10520731667812815,-0.848074890481639,1.7138689001949348,-0.29145828303732,-0.11798338669636517,1.13781839734725,-1.3617775507718808,-0.5550092157314216,1.0233483812964623,0.09755672771110488,0.6635913972329509,-1.2731677499401044,2.187728947449904,-1.439694253976292,-11.31419403140189,-0.6927994669168318,-0.6969666348780462,-2.982463461256737
0.46400000000000036,-0.0972518172764194,0.17014817511173153,0.34590313734389855,-0.3017109804444789,-1.237712311424445,2.452044362340288,0.10539288975135933,-0.8467260318490449,1.7112808453793764,-0.29255211359447114,-0.11766898751720868,1.14231264309513,-1.3681902537060973,-0.5507980710940679,1.0152681704501916,0.09424148828650038,0.6711813107685896,-1.2877754788611402,2.198431537103118,-1.439763094730432,-11.3267140517962,-0.6974115097753394,-0.6953813733856148,-2.970972013427516
0.46600000000000036,-0.0978378403054047,0.16991301159032018,0.3481916624254591,-0.3044543815696009,-1.2388104141059622,2.454068121262392,0.1055784628245905,-0.8453771732164509,1.708692790563818,-0.2936459441516222,-0.11735458833805218,1.14680688884301,-1.374602956640314,-0.546586926456714,1.007187959603921,0.09092624886189589,0.6787712243042283,-1.302383207782176,2.209134126756331,-1.4398319354845723,-11.339234072190512,-0.702023552633847,-0.6937961118931835,-2.959480565598296
0.46800000000000036,-0.09842386333438997,0.16967784806890884,0.35048018750701976,-0.3071977826947229,-1.239908516787479,2.456091880184496,0.10576403589782167,-0.8440283145838569,1.7061047357482597,-0.2947397747087733,-0.11704018915889568,1.1513011345908903,-1.3810156595745304,-0.5423757818193602,0.9991077487576504,0.0876110094372914,0.6863611378398671,-1.3169909367032118,2.2198367164095445,-1.4399007762387124,-11.351754092584823,-0.7066355954923547,-0.6922108504007521,-2.947989117769075
0.47000000000000036,-0.09900988636337525,0.1694426845474975,0.35276871258858034,-0.3099411838198449,-1.2410066194689962,2.4581156391066004,0.10594960897105285,-0.8426794559512628,1.7035166809327014,-0.2958336052659244,-0.11672578997973918,1.1557953803387704,-1.387428362508747,-0.5381646371820064,0.9910275379113797,0.08429577001268687,0.693951051375506,-1.3315986656242478,2.2305393060627576,-1.4399696169928524,-11.364274112979134,-0.7112476383508625,-0.6906255889083207,-2.936497669939855
0.47200000000000036,-0.09960799523161354,0.16921154610374017,0.35510640513524705,-0.3127444208403809,-1.2420581073702572,2.46005043579664,0.10609908755280055,-0.84124755661028,1.700768815685496,-0.29716632345370486,-0.11623089249400384,1.1611990703699226,-1.392916810242581,-0.5330324579228632,0.9812797777221487,0.08034100255731777,0.7030262611584849,-1.3490624139495124,2.2379630896139093,-1.4402145771218424,-11.378375120629691,-0.7186010352990405,-0.6896011892731853,-2.9297929047174116
0.47400000000000037,-0.10020610409985181,0.16898040765998287,0.3574440976819137,-0.3155476578609169,-1.243109595271518,2.461985232486679,0.10624856613454825,-0.839815657269297,1.6980209504382906,-0.29849904164148533,-0.1157359950082685,1.166602760401075,-1.398405257976415,-0.5279002786637201,0.9715320175329177,0.07638623510194867,0.7121014709414638,-1.366526162274777,2.2453868731650606,-1.4404595372508322,-11.392476128280247,-0.7259544322472186,-0.6885767896380497,-2.9230881394949684
0.47600000000000037,-0.10080421296809008,0.16874926921622557,0.35978179022858037,-0.31835089488145285,-1.2441610831727792,2.4639200291767187,0.10639804471629595,-0.838383757928314,1.6952730851910853,-0.29983175982926574,-0.11524109752253317,1.1720064504322272,-1.4038937057102492,-0.522768099404577,0.9617842573436868,0.07243146764657958,0.7211766807244429,-1.3839899106000415,2.2528106567162123,-1.4407044973798222,-11.406577135930803,-0.7333078291953967,-0.6875523900029142,-2.916383374272525
0.47800000000000037,-0.10140232183632836,0.16851813077246827,0.362119482775247,-0.3211541319019888,-1.2452125710740403,2.4658548258667583,0.10654752329804365,-0.8369518585873311,1.6925252199438798,-0.3011644780170462,-0.11474620003679784,1.1774101404633794,-1.4093821534440831,-0.5176359201454339,0.9520364971544558,0.06847670019121048,0.7302518905074218,-1.4014536589253062,2.2602344402673635,-1.440949457508812,-11.420678143581359,-0.7406612261435748,-0.6865279903677787,-2.9096786090500815
0.48000000000000037,-0.10200043070456663,0.16828699232871097,0.3644571753219137,-0.3239573689225248,-1.2462640589753011,2.4677896225567975,0.10669700187979135,-0.8355199592463481,1.6897773546966743,-0.3024971962048267,-0.11425130255106249,1.1828138304945317,-1.414870601177917,-0.5125037408862907,0.9422887369652247,0.06452193273584132,0.7393271002904008,-1.4189174072505708,2.267658223818515,-1.441194417637802,-11.434779151231917,-0.748014623091753,-0.6855035907326432,-2.9029738438276387
0.4820000000000004,-0.10261331381010182,0.16806182137732298,0.36685537436445054,-0.32680890656822514,-1.2472590935211905,2.469617683734081,0.10680215468855347,-0.8339882932628423,1.686837510180313,-0.30413050780400314,-0.11354752366373064,1.1896069800147802,-1.4189450310429483,-0.5063231927904085,0.9306507238278023,0.05953018676577266,0.7502784980575947,-1.4399914897390376,2.271057074135565,-1.441722573775829,-11.451532645160823,-0.7590134562966185,-0.6851552010030171,-2.901928151682825
0.4840000000000004,-0.10322619691563699,0.16783665042593499,0.3692535734069874,-0.3296604442139255,-1.2482541280670798,2.4714457449113643,0.10690730749731558,-0.8324566272793363,1.683897665663952,-0.30576381940317965,-0.11284374477639879,1.1964001295350286,-1.4230194609079798,-0.5001426446945263,0.9190127106903798,0.054538440795703996,0.7612298958247886,-1.461065572227504,2.2744559244526155,-1.4422507299138558,-11.46828613908973,-0.7700122895014839,-0.6848068112733908,-2.9008824595380105
0.4860000000000004,-0.10383908002117218,0.167611479474547,0.3716517724495242,-0.3325119818596258,-1.2492491626129691,2.4732738060886477,0.1070124603060777,-0.8309249612958305,1.6809578211475906,-0.3073971310023561,-0.11213996588906694,1.203193279055277,-1.427093890773011,-0.4939620965986441,0.9073746975529573,0.04954669482563534,0.7721812935919824,-1.4821396547159709,2.277854774769666,-1.4427788860518826,-11.485039633018639,-0.7810111227063493,-0.6844584215437647,-2.8998367673931966
0.4880000000000004,-0.10445196312670735,0.167386308523159,0.37404997149206104,-0.3353635195053262,-1.2502441971588585,2.4751018672659306,0.1071176131148398,-0.8293932953123246,1.6780179766312293,-0.3090304426015326,-0.11143618700173509,1.2099864285755255,-1.4311683206380426,-0.48778154850276195,0.8957366844155349,0.04455494885556667,0.7831326913591763,-1.5032137372044376,2.281253625086716,-1.4433070421899097,-11.501793126947547,-0.7920099559112147,-0.6841100318141385,-2.8987910752483828
0.4900000000000004,-0.10506484623224252,0.16716113757177103,0.37644817053459784,-0.33821505715102657,-1.2512392317047478,2.476929928443214,0.10722276592360191,-0.8278616293288187,1.675078132114868,-0.31066375420070896,-0.11073240811440323,1.2167795780957733,-1.4352427505030734,-0.48160100040687964,0.8840986712781123,0.039563202885497625,0.794084089126369,-1.524287819692902,2.284652475403803,-1.443835198327937,-11.518546620876457,-0.8030087891160582,-0.6837616420845087,-2.897745383103534
0.4920000000000004,-0.10568549881470089,0.1669440252346877,0.3788779508263631,-0.3410754643152088,-1.2521649396716146,2.4786280354988715,0.10725271182974434,-0.8262890782127322,1.6720592767470672,-0.30956089711955664,-0.10983459335482655,1.211829585888607,-1.4306076092530169,-0.47372142946283785,0.8693916647049249,0.027625187397114302,0.7833987786127758,-1.5038246963004842,2.9490158166312974,-1.4502798301751105,-11.584049469697149,-0.4183238267032148,-0.6169896428561991,-2.2649564179266215
0.4940000000000004,-0.10630615139715925,0.1667269128976044,0.38130773111812843,-0.34393587147939103,-1.253090647638481,2.4803261425545293,0.10728265773588676,-0.8247165270966458,1.6690404213792662,-0.3084580400384043,-0.10893677859524986,1.2068795936814407,-1.4259724680029604,-0.46584185851879606,0.8546846581317377,0.015687171908730972,0.7727134680991826,-1.4833615729080665,3.613379157858792,-1.4567244620222843,-11.649552318517841,-0.03363886429037133,-0.5502176436278895,-1.6321674527497094
0.4960000000000004,-0.10692680397961761,0.16650980056052112,0.3837375114098937,-0.34679627864357326,-1.2540163556053479,2.4820242496101868,0.10731260364202919,-0.8231439759805593,1.6660215660114652,-0.307355182957252,-0.10803896383567317,1.2019296014742742,-1.421337326752904,-0.45796228757475427,0.8399776515585504,0.003749156420347649,0.7620281575855895,-1.4628984495156487,4.277742499086286,-1.4631690938694581,-11.715055167338534,0.3510460981224719,-0.4834456443995798,-0.9993784875727976
0.4980000000000004,-0.10754745656207598,0.16629268822343782,0.386167291701659,-0.3496566858077555,-1.2549420635722144,2.483722356665844,0.10734254954817161,-0.8215714248644729,1.6630027106436645,-0.30625232587609963,-0.10714114907609648,1.196979609267108,-1.4167021855028474,-0.4500827166307124,0.8252706449853632,-0.008188859068035681,0.7513428470719964,-1.4424353261232308,4.942105840313781,-1.469613725716632,-11.780558016159226,0.7357310605353156,-0.4166736451712702,-0.3665895223958855
0.5000000000000003,-0.10816810914453431,0.16607557588635452,0.38859707199342414,-0.3525170929719377,-1.255867771539081,2.4854204637215016,0.10737249545431403,-0.8199988737483864,1.6599838552758635,-0.3051494687949472,-0.10624333431651982,1.1920296170599411,-1.4120670442527907,-0.4422031456866708,0.8105636384121763,-0.020126874556418883,0.7406575365584026,-1.4219722027308117,5.606469181541221,-1.4760583575638049,-11.846060864979911,1.1204160229481275,-0.34990164594296597,0.2661994427809736
0.5020000000000003,-0.10875880637042498,0.16586825236578775,0.3908962114411193,-0.3552762788094899,-1.2567075576639797,2.486958723382564,0.10724970678677435,-0.818669030327455,1.6574305254765112,-0.30127182827243865,-0.10518414834617737,1.175318587593254,-1.3988276646007827,-0.43332749781911595,0.7940893098853179,-0.035765441142585425,0.7119006725945958,-1.366796314614898,5.627115854641721,-1.472064833049814,-11.81906797710015,1.1316577485719983,-0.3455647518557995,0.2619244887255207
0.5040000000000003,-0.10934950359631565,0.165660928845221,0.39319535088881447,-0.3580354646470422,-1.2575473437888784,2.488496983043626,0.10712691811923468,-0.8173391869065234,1.6548771956771586,-0.29739418774993004,-0.1041249623758349,1.1586075581265667,-1.3855882849487746,-0.4244518499515611,0.7776149813584596,-0.05140400772875196,0.6831438086307889,-1.3116204264989841,5.64776252774222,-1.468071308535823,-11.792075089220388,1.1428994741958691,-0.34122785776863307,0.2576495346700678
0.5060000000000003,-0.10994020082220632,0.16545360532465425,0.39549449033650963,-0.3607946504845945,-1.2583871299137772,2.490035242704688,0.107004129451695,-0.8160093434855918,1.6523238658778063,-0.2935165472274215,-0.10306577640549246,1.1418965286598795,-1.3723489052967666,-0.41557620208400625,0.7611406528316013,-0.0670425743149185,0.6543869446669821,-1.2564445383830702,5.66840920084272,-1.4640777840218322,-11.765082201340626,1.15414119981974,-0.33689096368146665,0.2533745806146149
0.5080000000000003,-0.11053089804809699,0.16524628180408749,0.39779362978420474,-0.3635538363221468,-1.2592269160386758,2.4915735023657506,0.10688134078415533,-0.8146795000646603,1.6497705360784538,-0.2896389067049129,-0.10200659043515001,1.1251854991931924,-1.3591095256447585,-0.4067005542164514,0.7446663243047429,-0.08268114090108504,0.6256300807031753,-1.2012686502671566,5.68905587394322,-1.4600842595078412,-11.738089313460865,1.1653829254436108,-0.33255406959430023,0.24909962655916193
0.5100000000000003,-0.11112159527398766,0.16503895828352075,0.4000927692318999,-0.3663130221596991,-1.2600667021635745,2.4931117620268126,0.10675855211661564,-0.8133496566437287,1.6472172062791013,-0.2857612661824043,-0.10094740446480754,1.1084744697265052,-1.3458701459927505,-0.39782490634889656,0.7281919957778846,-0.09831970748725131,0.596873216739369,-1.1460927621512436,5.709702547043719,-1.4560907349938503,-11.711096425581102,1.1766246510674814,-0.32821717550713386,0.2448246725037091
0.5120000000000003,-0.11167480230138796,0.16484297765476835,0.4022321444053142,-0.368933366653298,-1.260819045791037,2.49448798889953,0.10650313874570884,-0.8122654580626237,1.6451352572718674,-0.2821410390590471,-0.09974245694222642,1.0931471313743146,-1.331444076645216,-0.38919781893494515,0.7122323581105684,-0.10943512316271604,0.5760803690909713,-1.1061878108543006,5.726098412516778,-1.452306276419383,-11.685278463974765,1.1852621718035556,-0.325101663490193,0.24186632438927613
