t,x,y,r,bh,bt,fh,ft,dx,dy,dr,dbh,dbt,dfh,dft,ubh,ubt,ufh,uft
0.265,-0.03420258,0.216694266,-0.541985256,-0.227650084,2.077176041,-1.1224,2.553294993,0.000893038,-0.167575358,0.252260042,-0.320388482,1.284052066,-1.227537087,0.869665223,-0.917462096,-11.2679505,-3.064997487,0
0.266,-0.034202812,0.216526336,-0.541752864,-0.227950185,2.077176041,-1.122,2.553294993,0.001245846,-0.1676188,0.257296505,-0.325681253,1.28771132,-1.245285994,0.868116162,-0.940709877,-11.2957222,-3.083200907,0
0.267,-0.034203044,0.216358407,-0.541520473,-0.228250286,2.077176041,-1.1216,2.553294993,0.001598653,-0.167662242,0.262332969,-0.330974023,1.291370574,-1.263034901,0.866567101,-0.963957658,-11.3234939,-3.101404327,0
0.268,-0.034203276,0.216190477,-0.541288081,-0.228550387,2.077176041,-1.1212,2.553294993,0.001951461,-0.167705684,0.267369433,-0.336266794,1.295029828,-1.280783807,0.865018041,-0.987205438,-11.3512656,-3.119607748,0
0.269,-0.034203508,0.216022547,-0.54105569,-0.228850488,2.077176041,-1.1208,2.553294993,0.002304268,-0.167749126,0.272405897,-0.341559564,1.298689082,-1.298532714,0.86346898,-1.010453219,-11.3790373,-3.137811168,0
0.27,-0.03420374,0.215854617,-0.540823298,-0.229150589,2.077176041,-1.1204,2.553294993,0.002657075,-0.167792568,0.277442361,-0.346852335,1.302348336,-1.316281621,0.861919919,-1.033701,-11.406809,-3.156014588,0
0.271,-0.034197336,0.215688879,-0.540475507,-0.229567628,2.077176041,-1.12,2.553294993,0.003181435,-0.167452499,0.287538295,-0.356832049,1.307969208,-1.349691724,0.856376575,-1.055619718,-11.44115767,-3.169968244,0
0.272,-0.034190932,0.215523141,-0.540127716,-0.229984667,2.077176041,-1.1196,2.553294993,0.003705794,-0.16711243,0.297634229,-0.366811762,1.313590081,-1.383101827,0.85083323,-1.077538437,-11.47550634,-3.1839219,0
0.273,-0.034184528,0.215357403,-0.539779926,-0.230401705,2.077176041,-1.1192,2.553294993,0.004230154,-0.16677236,0.307730163,-0.376791476,1.319210953,-1.41651193,0.845289885,-1.099457155,-11.50985501,-3.197875556,0
0.274,-0.034178124,0.215191665,-0.539432135,-0.230818744,2.077176041,-1.1188,2.553294993,0.004754513,-0.166432291,0.317826097,-0.38677119,1.324831826,-1.449922033,0.839746541,-1.121375873,-11.54420368,-3.211829211,0
0.275,-0.034171721,0.215025927,-0.539084344,-0.231235783,2.077176041,-1.1184,2.553294993,0.005278873,-0.166092221,0.327922032,-0.396750903,1.330452699,-1.483332136,0.834203196,-1.143294591,-11.57855235,-3.225782867,0
0.276,-0.034165317,0.214860189,-0.538736553,-0.231652822,2.077176041,-1.118,2.553294993,0.005803232,-0.165752152,0.338017966,-0.406730617,1.336073571,-1.516742239,0.828659851,-1.16521331,-11.61290102,-3.239736523,0
0.277,-0.034158913,0.214694451,-0.538388762,-0.232069861,2.077176041,-1.1176,2.553294993,0.006327592,-0.165412083,0.3481139,-0.416710331,1.341694444,-1.550152342,0.823116507,-1.187132028,-11.64724969,-3.253690179,0
0.278,-0.034152509,0.214528713,-0.538040971,-0.232486899,2.077176041,-1.1172,2.553294993,0.006851951,-0.165072013,0.358209834,-0.426690045,1.347315316,-1.583562444,0.817573162,-1.209050746,-11.68159836,-3.267643834,0
0.279,-0.034146105,0.214362975,-0.53769318,-0.232903938,2.077176041,-1.1168,2.553294993,0.007376311,-0.164731944,0.368305768,-0.436669758,1.352936189,-1.616972547,0.812029817,-1.230969465,-11.71594703,-3.28159749,0
0.28,-0.034139701,0.214197237,-0.537345389,-0.233320977,2.077176041,-1.1164,2.553294993,0.007900671,-0.164391874,0.378401702,-0.446649472,1.358557061,-1.65038265,0.806486473,-1.252888183,-11.7502957,-3.295551146,0
0.281,-0.034133297,0.214031499,-0.536997598,-0.233738016,2.077176041,-1.116,2.553294993,0.00842503,-0.164051805,0.388497636,-0.456629186,1.364177934,-1.683792753,0.800943128,-1.274806901,-11.78464437,-3.309504802,0
0.282,-0.034126893,0.213865761,-0.536649807,-0.234155055,2.077176041,-1.1156,2.553294993,0.00894939,-0.163711736,0.39859357,-0.466608899,1.369798806,-1.717202856,0.795399784,-1.296725619,-11.81899304,-3.323458457,0
0.283,-0.034120489,0.213700023,-0.536302016,-0.234572093,2.077176041,-1.1152,2.553294993,0.009473749,-0.163371666,0.408689504,-0.476588613,1.375419679,-1.750612959,0.789856439,-1.318644338,-11.85334171,-3.337412113,0
0.284,-0.034114086,0.213534285,-0.535954226,-0.234989132,2.077176041,-1.1148,2.553294993,0.009998109,-0.163031597,0.418785438,-0.486568327,1.381040551,-1.784023062,0.784313094,-1.340563056,-11.88769038,-3.351365769,0
0.285,-0.034107682,0.213368546,-0.535606435,-0.235406171,2.077176041,-1.1144,2.553294993,0.010522468,-0.162691528,0.428881372,-0.496548041,1.386661424,-1.817433165,0.77876975,-1.362481774,-11.92203905,-3.365319425,0
0.286,-0.03409255,0.213210937,-0.535081788,-0.235992901,2.077176041,-1.114,2.553294993,0.011145034,-0.161944373,0.441912226,-0.508662154,1.392231028,-1.860442318,0.769551661,-1.379812335,-11.96440177,-3.371004482,0
0.287,-0.034077417,0.213053327,-0.534557141,-0.236579631,2.077176041,-1.1136,2.553294993,0.0117676,-0.161197218,0.454943079,-0.520776267,1.397800633,-1.903451472,0.760333572,-1.397142896,-12.00676449,-3.376689539,0
0.288,-0.034062285,0.212895717,-0.534032494,-0.237166361,2.077176041,-1.1132,2.553294993,0.012390166,-0.160450064,0.467973933,-0.53289038,1.403370238,-1.946460626,0.751115484,-1.414473456,-12.04912721,-3.382374596,0
0.289,-0.034047153,0.212738107,-0.533507847,-0.237753091,2.077176041,-1.1128,2.553294993,0.013012733,-0.159702909,0.481004786,-0.545004493,1.408939843,-1.989469779,0.741897395,-1.431804017,-12.09148993,-3.388059654,0
0.29,-0.034032021,0.212580498,-0.5329832,-0.238339821,2.077176041,-1.1124,2.553294993,0.013635299,-0.158955755,0.49403564,-0.557118606,1.414509448,-2.032478933,0.732679306,-1.449134577,-12.13385265,-3.393744711,0
0.291,-0.034016889,0.212422888,-0.532458553,-0.238926551,2.077176041,-1.112,2.553294993,0.014257865,-0.1582086,0.507066493,-0.569232719,1.420079053,-2.075488087,0.723461218,-1.466465138,-12.17621537,-3.399429768,0
0.292,-0.034001757,0.212265278,-0.531933906,-0.239513281,2.077176041,-1.1116,2.553294993,0.014880431,-0.157461446,0.520097346,-0.581346832,1.425648657,-2.11849724,0.714243129,-1.483795699,-12.21857809,-3.405114826,0
0.293,-0.033986625,0.212107668,-0.531409259,-0.240100011,2.077176041,-1.1112,2.553294993,0.015502997,-0.156714291,0.5331282,-0.593460945,1.431218262,-2.161506394,0.705025041,-1.501126259,-12.26094081,-3.410799883,0
0.294,-0.033971493,0.211950058,-0.530884612,-0.240686741,2.077176041,-1.1108,2.553294993,0.016125563,-0.155967137,0.546159053,-0.605575058,1.436787867,-2.204515548,0.695806952,-1.51845682,-12.30330353,-3.41648494,0
0.295,-0.033956361,0.211792449,-0.530359965,-0.241273471,2.077176041,-1.1104,2.553294993,0.016748129,-0.155219982,0.559189907,-0.617689172,1.442357472,-2.247524701,0.686588863,-1.53578738,-12.34566625,-3.422169998,0
0.296,-0.033941229,0.211634839,-0.529835317,-0.2418602,2.077176041,-1.11,2.553294993,0.017370695,-0.154472827,0.57222076,-0.629803285,1.447927077,-2.290533855,0.677370775,-1.553117941,-12.38802897,-3.427855055,0
0.297,-0.033926097,0.211477229,-0.52931067,-0.24244693,2.077176041,-1.1096,2.553294993,0.017993261,-0.153725673,0.585251614,-0.641917398,1.453496682,-2.333543009,0.668152686,-1.570448502,-12.43039169,-3.433540112,0
0.298,-0.033910964,0.211319619,-0.528786023,-0.24303366,2.077176041,-1.1092,2.553294993,0.018615828,-0.152978518,0.598282467,-0.654031511,1.459066286,-2.376552162,0.658934597,-1.587779062,-12.47275441,-3.439225169,0
0.299,-0.033895832,0.211162009,-0.528261376,-0.24362039,2.077176041,-1.1088,2.553294993,0.019238394,-0.152231364,0.611313321,-0.666145624,1.464635891,-2.419561316,0.649716509,-1.605109623,-12.51511713,-3.444910227,0
0.3,-0.0338807,0.2110044,-0.527736729,-0.24420712,2.077176041,-1.1084,2.553294993,0.01986096,-0.151484209,0.624344174,-0.678259737,1.470205496,-2.46257047,0.64049842,-1.622440183,-12.55747985,-3.450595284,0
0.301,-0.033856142,0.210861167,-0.52701175,-0.244971893,2.077176041,-1.108,2.553294993,0.02047729,-0.150311808,0.637562504,-0.689370335,1.473321789,-2.505802765,0.628119196,-1.63562452,-12.60778998,-3.447160947,0
0.302,-0.033831583,0.210717934,-0.52628677,-0.245736666,2.077176041,-1.1076,2.553294993,0.021093621,-0.149139408,0.650780833,-0.700480933,1.476438083,-2.54903506,0.615739972,-1.648808856,-12.65810011,-3.44372661,0
0.303,-0.033807024,0.210574702,-0.525561791,-0.246501439,2.077176041,-1.1072,2.553294993,0.021709952,-0.147967007,0.663999162,-0.711591531,1.479554376,-2.592267355,0.603360748,-1.661993193,-12.70841024,-3.440292273,0
0.304,-0.033782466,0.210431469,-0.524836811,-0.247266212,2.077176041,-1.1068,2.553294993,0.022326282,-0.146794606,0.677217491,-0.722702129,1.482670669,-2.63549965,0.590981524,-1.675177529,-12.75872038,-3.436857936,0
0.305,-0.033757907,0.210288237,-0.524111832,-0.248030985,2.077176041,-1.1064,2.553294993,0.022942613,-0.145622205,0.690435821,-0.733812726,1.485786963,-2.678731945,0.5786023,-1.688361866,-12.80903051,-3.433423599,-8.939745653
0.306,-0.033733348,0.210145004,-0.523386852,-0.248795757,2.077176041,-1.106,2.553294993,0.023558944,-0.144449805,0.70365415,-0.744923324,1.488903256,-2.72196424,0.566223075,-1.701546202,-12.85934064,-3.429989261,-8.960178984
0.307,-0.03370879,0.210001771,-0.522661873,-0.24956053,2.077176041,-1.1056,2.553294993,0.024175274,-0.143277404,0.716872479,-0.756033922,1.492019549,-2.765196535,0.553843851,-1.714730539,-12.90965077,-3.426554924,-8.980612316
0.308,-0.033684231,0.209858539,-0.521936893,-0.250325303,2.077176041,-1.1052,2.553294993,0.024791605,-0.142105003,0.730090808,-0.76714452,1.495135843,-2.80842883,0.541464627,-1.727914875,-12.9599609,-3.423120587,-9.001045647
0.309,-0.033659672,0.209715306,-0.521211914,-0.251090076,2.077176041,-1.1048,2.553294993,0.025407936,-0.140932603,0.743309138,-0.778255118,1.498252136,-2.851661125,0.529085403,-1.741099212,-13.01027104,-3.41968625,-9.021478978
0.31,-0.033635114,0.209572074,-0.520486934,-0.251854849,2.077176041,-1.1044,2.553294993,0.026024267,-0.139760202,0.756527467,-0.789365716,1.501368429,-2.89489342,0.516706179,-1.754283548,-13.06058117,-3.416251913,-9.04191231
0.311,-0.033610555,0.209428841,-0.519761954,-0.252619622,2.077176041,-1.104,2.553294993,0.026640597,-0.138587801,0.769745796,-0.800476314,1.504484723,-2.938125715,0.504326955,-1.767467884,-13.1108913,-3.412817576,-9.062345641
0.312,-0.033585996,0.209285608,-0.519036975,-0.253384394,2.077176041,-1.1036,2.553294993,0.027256928,-0.1374154,0.782964126,-0.811586911,1.507601016,-2.98135801,0.491947731,-1.780652221,-13.16120143,-3.409383239,-9.082778973
0.313,-0.033561437,0.209142376,-0.518311995,-0.254149167,2.077176041,-1.1032,2.553294993,0.027873259,-0.136243,0.796182455,-0.822697509,1.510717309,-3.024590306,0.479568507,-1.793836557,-13.21151157,-3.405948902,-9.103212304
0.314,-0.033536879,0.208999143,-0.517587016,-0.25491394,2.077176041,-1.1028,2.553294993,0.028489589,-0.135070599,0.809400784,-0.833808107,1.513833603,-3.067822601,0.467189283,-1.807020894,-13.2618217,-3.402514565,-9.123645636
0.315,-0.03351232,0.208855911,-0.516862036,-0.255678713,2.077176041,-1.1024,2.553294993,0.02910592,-0.133898198,0.822619113,-0.844918705,1.516949896,-3.111054896,0.454810059,-1.82020523,-13.31213183,-3.399080228,-9.144078967
0.316,-0.033478939,0.208734354,-0.515943419,-0.2565941,2.077176041,-1.102,2.553294993,0.029667873,-0.132124272,0.835508886,-0.85409367,1.51625515,-3.149940304,0.438093974,-1.83252747,-13.37846306,-3.403830754,-9.195840471
0.317,-0.033445558,0.208612798,-0.515024802,-0.257509488,2.077176041,-1.1016,2.553294993,0.030229825,-0.130350346,0.848398658,-0.863268635,1.515560405,-3.188825711,0.42137789,-1.84484971,-13.44479429,-3.40858128,-9.247601975
0.318,-0.033412176,0.208491242,-0.514106185,-0.258424875,2.077176041,-1.1012,2.553294993,0.030791778,-0.128576421,0.86128843,-0.8724436,1.514865659,-3.227711119,0.404661805,-1.85717195,-13.51112552,-3.413331806,-9.299363479
0.319,-0.033378795,0.208369685,-0.513187568,-0.259340263,2.077176041,-1.1008,2.553294993,0.031353731,-0.126802495,0.874178203,-0.881618566,1.514170913,-3.266596527,0.387945721,-1.869494191,-13.57745675,-3.418082333,-9.351124983
0.32,-0.033345414,0.208248129,-0.512268951,-0.260255651,2.077176041,-1.1004,2.553294993,0.031915683,-0.125028569,0.887067975,-0.890793531,1.513476168,-3.305481935,0.371229637,-1.881816431,-13.64378798,-3.422832859,-9.402886487
0.321,-0.033312032,0.208126573,-0.511350334,-0.261171038,2.077176041,-1.1,2.553294993,0.032477636,-0.123254643,0.899957747,-0.899968496,1.512781422,-3.344367342,0.354513552,-1.894138671,-13.71011922,-3.427583385,-9.454647991
0.322,-0.033278651,0.208005016,-0.510431717,-0.262086426,2.077176041,-1.0996,2.553294993,0.033039589,-0.121480718,0.91284752,-0.909143461,1.512086676,-3.38325275,0.337797468,-1.906460911,-13.77645045,-3.432333911,-9.506409495
0.323,-0.03324527,0.20788346,-0.5095131,-0.263001813,2.077176041,-1.0992,2.553294993,0.033601542,-0.119706792,0.925737292,-0.918318426,1.51139193,-3.422138158,0.321081383,-1.918783151,-13.84278168,-3.437084437,-9.558170999
0.324,-0.033211888,0.207761903,-0.508594483,-0.263917201,2.077176041,-1.0988,2.553294993,0.034163494,-0.117932866,0.938627064,-0.927493391,1.510697185,-3.461023566,0.304365299,-1.931105391,-13.90911291,-3.441834964,-9.609932503
0.325,-0.033178507,0.207640347,-0.507675866,-0.264832588,2.077176041,-1.0984,2.553294993,0.034725447,-0.11615894,0.951516837,-0.936668356,1.510002439,-3.499908973,0.287649214,-1.943427631,-13.97544414,-3.44658549,-9.661694007
0.326,-0.033145126,0.207518791,-0.506757249,-0.265747976,2.077176041,-1.098,2.553294993,0.0352874,-0.114385014,0.964406609,-0.945843322,1.509307693,-3.538794381,0.27093313,-1.955749871,-14.04177537,-3.451336016,-9.713455511
0.327,-0.033111744,0.207397234,-0.505838632,-0.266663363,2.077176041,-1.0976,2.553294993,0.035849353,-0.112611089,0.977296381,-0.955018287,1.508612948,-3.577679789,0.254217046,-1.968072111,-14.1081066,-3.456086542,-9.765217015
0.328,-0.033078363,0.207275678,-0.504920015,-0.267578751,2.077176041,-1.0972,2.553294993,0.036411305,-0.110837163,0.990186154,-0.964193252,1.507918202,-3.616565197,0.237500961,-1.980394351,-14.17443783,-3.460837069,-9.816978519
0.329,-0.033044982,0.207154122,-0.504001398,-0.268494138,2.077176041,-1.0968,2.553294993,0.036973258,-0.109063237,1.003075926,-0.973368217,1.507223456,-3.655450605,0.220784877,-1.992716591,-14.24076906,-3.465587595,-9.868740023
0.33,-0.0330116,0.207032565,-0.503082781,-0.269409526,2.077176041,-1.0964,2.553294993,0.037535211,-0.107289311,1.015965698,-0.982543182,1.50652871,-3.694336012,0.204068792,-2.005038831,-14.30710029,-3.470338121,-9.920501527
0.331,-0.032968997,0.206946543,-0.501923683,-0.270493857,2.077176041,-1.096,2.553294993,0.038280081,-0.104115472,1.038011965,-0.998644402,1.505574637,-3.746615588,0.173062374,-2.038415079,-14.40661221,-3.533479063,-10.14644562
0.332,-0.032926393,0.20686052,-0.500764585,-0.271578189,2.077176041,-1.0956,2.553294993,0.039024952,-0.100941633,1.060058232,-1.014745622,1.504620564,-3.798895163,0.142055956,-2.071791327,-14.50612412,-3.596620004,-10.37238971
0.333,-0.032883789,0.206774497,-0.499605487,-0.27266252,2.077176041,-1.0952,2.553294993,0.039769823,-0.097767794,1.082104499,-1.030846843,1.50366649,-3.851174739,0.111049537,-2.105167576,-14.60563603,-3.659760946,-10.5983338
0.334,-0.032841185,0.206688474,-0.498446388,-0.273746852,2.077176041,-1.0948,2.553294993,0.040514693,-0.094593955,1.104150766,-1.046948063,1.502712417,-3.903454314,0.080043119,-2.138543824,-14.70514795,-3.722901887,-10.82427789
0.335,-0.032798582,0.206602451,-0.49728729,-0.274831183,2.077176041,-1.0944,2.553294993,0.041259564,-0.091420115,1.126197033,-1.063049283,1.501758343,-3.955733889,0.049036701,-2.171920072,-14.80465986,-3.786042829,-11.05022198
0.336,-0.032755978,0.206516428,-0.496128192,-0.275915514,2.077176041,-1.094,2.553294993,0.042004434,-0.088246276,1.1482433,-1.079150503,1.50080427,-4.008013465,0.018030282,-2.20529632,-14.90417178,-3.84918377,-11.27616607
0.337,-0.032713374,0.206430405,-0.494969094,-0.276999846,2.077176041,-1.0936,2.553294993,0.042749305,-0.085072437,1.170289567,-1.095251723,1.499850196,-4.06029304,-0.012976136,-2.238672568,-15.00368369,-3.912324712,-11.50211016
0.338,-0.03267077,0.206344383,-0.493809995,-0.278084177,2.077176041,-1.0932,2.553294993,0.043494176,-0.081898598,1.192335834,-1.111352944,1.498896123,-4.112572616,-0.043982554,-2.272048816,-15.1031956,-3.975465653,-11.72805425
0.339,-0.032628167,0.20625836,-0.492650897,-0.279168509,2.077176041,-1.0928,2.553294993,0.044239046,-0.078724759,1.214382101,-1.127454164,1.49794205,-4.164852191,-0.074988973,-2.305425064,-15.20270752,-4.038606595,-11.95399834
0.34,-0.032585563,0.206172337,-0.491491799,-0.28025284,2.077176041,-1.0924,2.553294993,0.044983917,-0.075550919,1.236428367,-1.143555384,1.496987976,-4.217131766,-0.105995391,-2.338801313,-15.30221943,-4.101747536,-12.17994242
0.341,-0.032542959,0.206086314,-0.4903327,-0.281337172,2.077176041,-1.092,2.553294993,0.045728788,-0.07237708,1.258474634,-1.159656604,1.496033903,-4.269411342,-0.13700181,-2.372177561,-15.40173134,-4.164888478,-12.40588651
0.342,-0.032500355,0.206000291,-0.489173602,-0.282421503,2.077176041,-1.0916,2.553294993,0.046473658,-0.069203241,1.280520901,-1.175757824,1.495079829,-4.321690917,-0.168008228,-2.405553809,-15.50124326,-4.228029419,-12.6318306
0.343,-0.032457752,0.205914268,-0.488014504,-0.283505835,2.077176041,-1.0912,2.553294993,0.047218529,-0.066029402,1.302567168,-1.191859044,1.494125756,-4.373970493,-0.199014646,-2.438930057,-15.60075517,-4.291170361,-12.85777469
0.344,-0.032415148,0.205828246,-0.486855406,-0.284590166,2.077176041,-1.0908,2.553294993,0.0479634,-0.062855563,1.324613435,-1.207960265,1.493171683,-4.426250068,-0.230021065,-2.472306305,-15.70026708,-4.354311302,-13.08371878
0.345,-0.032372544,0.205742223,-0.485696307,-0.285674497,2.077176041,-1.0904,2.553294993,0.04870827,-0.059681724,1.346659702,-1.224061485,1.492217609,-4.478529643,-0.261027483,-2.505682553,-15.799779,-4.417452244,-13.30966287
0.346,-0.032315523,0.205720152,-0.484063947,-0.287124815,2.077176041,-1.09,2.553294993,0.049894899,-0.054253949,1.388333421,-1.25746752,1.495443146,-4.550882997,-0.319725336,-2.551598686,-15.91240112,-4.476710218,-13.58566966
0.347,-0.032258501,0.205698081,-0.482431587,-0.288575132,2.077176041,-1.0896,2.553294993,0.051081527,-0.048826175,1.43000714,-1.290873555,1.498668684,-4.62323635,-0.378423188,-2.597514819,-16.02502325,-4.535968192,-13.86167645
0.348,-0.032201479,0.20567601,-0.480799227,-0.290025449,2.077176041,-1.0892,2.553294993,0.052268156,-0.043398401,1.471680859,-1.32427959,1.501894221,-4.695589704,-0.437121041,-2.643430952,-16.13764537,-4.595226167,-14.13768324
0.349,-0.032144458,0.205653939,-0.479166866,-0.291475767,2.077176041,-1.0888,2.553294993,0.053454784,-0.037970627,1.513354578,-1.357685625,1.505119758,-4.767943057,-0.495818894,-2.689347085,-16.25026749,-4.654484141,-14.41369003
0.35,-0.032087436,0.205631868,-0.477534506,-0.292926084,2.077176041,-1.0884,2.553294993,0.054641413,-0.032542852,1.555028298,-1.39109166,1.508345295,-4.840296411,-0.554516747,-2.735263218,-16.36288962,-4.713742115,-14.68969682
0.351,-0.032030414,0.205609797,-0.475902146,-0.294376401,2.077176041,-1.088,2.553294993,0.055828041,-0.027115078,1.596702017,-1.424497696,1.511570833,-4.912649764,-0.613214599,-2.78117935,-16.47551174,-4.773000089,-14.96570362
0.352,-0.031973393,0.205587726,-0.474269786,-0.295826718,2.077176041,-1.0876,2.553294993,0.057014669,-0.021687304,1.638375736,-1.457903731,1.51479637,-4.985003118,-0.671912452,-2.827095483,-16.58813387,-4.832258063,-15.24171041
0.353,-0.031916371,0.205565655,-0.472637425,-0.297277036,2.077176041,-1.0872,2.553294993,0.058201298,-0.016259529,1.680049455,-1.491309766,1.518021907,-5.057356471,-0.730610305,-2.873011616,-16.70075599,-4.891516038,-15.5177172
0.354,-0.031859349,0.205543584,-0.471005065,-0.298727353,2.077176041,-1.0868,2.553294993,0.059387926,-0.010831755,1.721723174,-1.524715801,1.521247444,-5.129709825,-0.789308158,-2.918927749,-16.81337812,-4.950774012,-15.79372399
0.355,-0.031802328,0.205521513,-0.469372705,-0.30017767,2.077176041,-1.0864,2.553294993,0.060574555,-0.005403981,1.763396893,-1.558121836,1.524472982,-5.202063178,-0.84800601,-2.964843882,-16.92600024,-5.010031986,-16.06973078
0.356,-0.031745306,0.205499442,-0.467740345,-0.301627988,2.077176041,-1.086,2.553294993,0.061761183,2.38E-05,1.805070612,-1.591527871,1.527698519,-5.274416532,-0.906703863,-3.010760015,-17.03862237,-5.06928996,-16.34573757
0.357,-0.031688284,0.205477371,-0.466107984,-0.303078305,2.077176041,-1.071609169,2.553294993,0.062947812,0.005451568,1.846744331,-1.624933906,1.530924056,-5.346769885,-0.965401716,-3.056676148,-17.15124449,-5.128547934,-16.62174436
0.358,-0.031631263,0.2054553,-0.464475624,-0.304528622,2.077176041,-1.071609169,2.553294993,0.06413444,0.010879342,1.88841805,-1.658339941,1.534149593,-5.419123239,-1.024099569,-3.10259228,-17.26386662,-5.187805909,-16.89775115
0.359,-0.031574241,0.205433229,-0.462843264,-0.30597894,2.077176041,-1.061609169,2.553294993,0.065321069,0.016307116,1.930091769,-1.691745977,1.537375131,-5.491476592,-1.082797421,-3.148508413,-17.37648874,-5.247063883,-17.17375794
0.36,-0.031517219,0.205411158,-0.461210903,-0.307429257,2.077176041,-1.051609169,2.553294993,0.066507697,0.02173489,1.971765488,-1.725152012,1.540600668,-5.563829945,-1.141495274,-3.194424546,-17.48911087,-5.306321857,-17.44976473
0.361,-0.0314391,0.205489309,-0.458797491,-0.309527853,2.077176041,-1.041609169,2.553294993,0.068119487,0.029684801,2.033887012,-1.778279392,1.548575261,-5.622570489,-1.235477886,-3.246935872,-17.60605516,-5.335276815,-17.71196579
0.362,-0.03136098,0.205567461,-0.456384079,-0.311626449,2.077176041,-1.031609169,2.553294993,0.069731277,0.037634712,2.096008535,-1.831406772,1.556549854,-5.681311033,-1.329460497,-3.299447197,-17.72299946,-5.364231773,-17.97416686
0.363,-0.031282861,0.205645612,-0.453970666,-0.313725044,2.077176041,-1.021609169,2.553294993,0.071343067,0.045584623,2.158130059,-1.884534153,1.564524447,-5.740051577,-1.423443109,-3.351958523,-17.83994376,-5.393186731,-18.23636792
0.364,-0.031204741,0.205723764,-0.451557254,-0.31582364,2.077176041,-1.011609169,2.553294993,0.072954857,0.053534534,2.220251582,-1.937661533,1.57249904,-5.79879212,-1.517425721,-3.404469848,-17.95688806,-5.422141689,-18.49856899
0.365,-0.031126621,0.205801915,-0.449143841,-0.317922236,2.077176041,-1.001609169,2.553294993,0.074566647,0.061484445,2.282373106,-1.990788914,1.580473633,-5.857532664,-1.611408332,-3.456981174,-18.07383236,-5.451096646,-18.76077005
0.366,-0.031048502,0.205880067,-0.446730429,-0.320020832,2.077176041,-0.991609169,2.553294993,0.076178437,0.069434356,2.34449463,-2.043916294,1.588448226,-5.916273208,-1.705390944,-3.509492499,-18.19077666,-5.480051604,-19.02297112
0.367,-0.030970382,0.205958218,-0.444317016,-0.322119428,2.077176041,-0.981609169,2.553294993,0.077790228,0.077384266,2.406616153,-2.097043674,1.596422819,-5.975013752,-1.799373556,-3.562003825,-18.30772096,-5.509006562,-19.28517218
0.368,-0.030892262,0.20603637,-0.441903604,-0.324218023,2.077176041,-0.971609169,2.553294993,0.079402018,0.085334177,2.468737677,-2.150171055,1.604397412,-6.033754295,-1.893356167,-3.61451515,-18.42466526,-5.53796152,-19.54737325
0.369,-0.030814143,0.206114521,-0.439490192,-0.326316619,2.077176041,-0.961609169,2.553294993,0.081013808,0.093284088,2.5308592,-2.203298435,1.612372004,-6.092494839,-1.987338779,-3.667026476,-18.54160955,-5.566916478,-19.80957431
0.37,-0.030736023,0.206192673,-0.437076779,-0.328415215,2.077176041,-0.951609169,2.553294993,0.082625598,0.101233999,2.592980724,-2.256425816,1.620346597,-6.151235383,-2.08132139,-3.719537801,-18.65855385,-5.595871436,-20.07177538
0.371,-0.030657903,0.206270824,-0.434663367,-0.330513811,2.077176041,-0.941609169,2.553294993,0.084237388,0.10918391,2.655102247,-2.309553196,1.62832119,-6.209975927,-2.175304002,-3.772049127,-18.77549815,-5.624826394,-20.33397644
0.372,-0.030579784,0.206348976,-0.432249954,-0.332612407,2.077176041,-0.931609169,2.553294993,0.085849178,0.117133821,2.717223771,-2.362680576,1.636295783,-6.26871647,-2.269286614,-3.824560452,-18.89244245,-5.653781352,-20.59617751
0.373,-0.030501664,0.206427127,-0.429836542,-0.334711003,2.077176041,-0.921609169,2.553294993,0.087460968,0.125083732,2.779345294,-2.415807957,1.644270376,-6.327457014,-2.363269225,-3.877071778,-19.00938675,-5.682736309,-20.85837857
0.374,-0.030423544,0.206505279,-0.427423129,-0.336809598,2.077176041,-0.911609169,2.553294993,0.089072758,0.133033643,2.841466818,-2.468935337,1.652244969,-6.386197558,-2.457251837,-3.929583103,-19.12633105,-5.711691267,-21.12057964
0.375,-0.030345425,0.20658343,-0.425009717,-0.338908194,2.077176041,-0.901609169,2.553294993,0.090684548,0.140983553,2.903588341,-2.522062718,1.660219562,-6.444938102,-2.551234449,-3.982094429,-19.24327535,-5.740646225,-21.3827807
0.376,-0.030239996,0.206800039,-0.421517339,-0.341971399,2.077176041,-0.891609169,2.553294993,0.092732176,0.151492143,2.985431888,-2.598724548,1.674891958,-6.454921909,-2.685077609,-4.048663818,-19.35990512,-5.753968279,-21.63165247
0.377,-0.030134567,0.207016649,-0.41802496,-0.345034605,2.077176041,-0.881609169,2.553294993,0.094779803,0.162000732,3.067275434,-2.675386378,1.689564354,-6.464905717,-2.818920769,-4.115233207,-19.4765349,-5.767290333,-21.88052424
0.378,-0.030029139,0.207233258,-0.414532582,-0.34809781,2.077176041,-0.880909846,2.553294993,0.096827431,0.172509322,3.14911898,-2.752048208,1.70423675,-6.474889525,-2.95276393,-4.181802596,-19.59316468,-5.780612387,-22.129396
0.379,-0.02992371,0.207449867,-0.411040204,-0.351161015,2.077176041,-0.880909846,2.553294993,0.098875059,0.183017911,3.230962527,-2.828710038,1.718909146,-6.484873332,-3.08660709,-4.248371985,-19.70979446,-5.793934441,-22.37826777
